uniform_250,uniform_350,gaus_250,gaus_350,timestep
NaN,NaN,NaN,NaN,6404
NaN,NaN,NaN,NaN,6405
NaN,NaN,NaN,NaN,6406
NaN,NaN,NaN,NaN,6407
NaN,NaN,NaN,NaN,6408
NaN,NaN,NaN,NaN,6409
NaN,NaN,NaN,NaN,6410
NaN,NaN,NaN,NaN,6411
NaN,NaN,NaN,NaN,6412
NaN,NaN,NaN,NaN,6413
NaN,NaN,NaN,NaN,6414
NaN,NaN,NaN,NaN,6415
NaN,NaN,NaN,NaN,6416
NaN,NaN,NaN,NaN,6417
NaN,NaN,NaN,NaN,6418
NaN,NaN,NaN,NaN,6419
NaN,NaN,NaN,NaN,6420
NaN,NaN,NaN,NaN,6421
NaN,NaN,NaN,NaN,6422
NaN,NaN,NaN,NaN,6423
NaN,NaN,NaN,NaN,6424
NaN,NaN,NaN,NaN,6425
NaN,NaN,NaN,NaN,6426
NaN,NaN,NaN,NaN,6427
NaN,NaN,NaN,NaN,6428
NaN,NaN,NaN,NaN,6429
NaN,NaN,NaN,NaN,6430
NaN,NaN,NaN,NaN,6431
NaN,NaN,NaN,NaN,6432
NaN,NaN,NaN,NaN,6433
NaN,NaN,NaN,NaN,6434
NaN,NaN,NaN,NaN,6435
NaN,NaN,NaN,NaN,6436
NaN,NaN,NaN,NaN,6437
NaN,NaN,NaN,NaN,6438
NaN,NaN,NaN,NaN,6439
NaN,NaN,NaN,NaN,6440
NaN,NaN,NaN,NaN,6441
NaN,NaN,NaN,NaN,6442
NaN,NaN,NaN,NaN,6443
NaN,NaN,NaN,NaN,6444
NaN,NaN,NaN,NaN,6445
NaN,NaN,NaN,NaN,6446
NaN,NaN,NaN,NaN,6447
NaN,NaN,NaN,NaN,6448
NaN,NaN,NaN,NaN,6449
NaN,NaN,NaN,NaN,6450
NaN,NaN,NaN,NaN,6451
NaN,NaN,NaN,NaN,6452
NaN,NaN,NaN,NaN,6453
NaN,NaN,NaN,NaN,6454
NaN,NaN,NaN,NaN,6455
NaN,NaN,NaN,NaN,6456
NaN,NaN,NaN,NaN,6457
NaN,NaN,NaN,NaN,6458
NaN,NaN,NaN,NaN,6459
NaN,NaN,NaN,NaN,6460
NaN,NaN,NaN,NaN,6461
NaN,NaN,NaN,NaN,6462
NaN,NaN,NaN,NaN,6463
NaN,NaN,NaN,NaN,6464
NaN,NaN,NaN,NaN,6465
NaN,NaN,NaN,NaN,6466
NaN,NaN,NaN,NaN,6467
NaN,NaN,NaN,NaN,6468
NaN,NaN,NaN,NaN,6469
NaN,NaN,NaN,NaN,6470
NaN,NaN,NaN,NaN,6471
NaN,NaN,NaN,NaN,6472
NaN,NaN,NaN,NaN,6473
NaN,NaN,NaN,NaN,6474
NaN,NaN,NaN,NaN,6475
NaN,NaN,NaN,NaN,6476
NaN,NaN,NaN,NaN,6477
NaN,NaN,NaN,NaN,6478
NaN,NaN,NaN,NaN,6479
NaN,NaN,NaN,NaN,6480
NaN,NaN,NaN,NaN,6481
NaN,NaN,NaN,NaN,6482
NaN,NaN,NaN,NaN,6483
NaN,NaN,NaN,NaN,6484
NaN,NaN,NaN,NaN,6485
NaN,NaN,NaN,NaN,6486
NaN,NaN,NaN,NaN,6487
NaN,NaN,NaN,NaN,6488
NaN,NaN,NaN,NaN,6489
NaN,NaN,NaN,NaN,6490
NaN,NaN,NaN,NaN,6491
NaN,NaN,NaN,NaN,6492
NaN,NaN,NaN,NaN,6493
NaN,NaN,NaN,NaN,6494
NaN,NaN,NaN,NaN,6495
NaN,NaN,NaN,NaN,6496
NaN,NaN,NaN,NaN,6497
NaN,NaN,NaN,NaN,6498
NaN,NaN,NaN,NaN,6499
NaN,NaN,NaN,NaN,6500
NaN,NaN,NaN,NaN,6501
NaN,NaN,NaN,NaN,6502
NaN,NaN,NaN,NaN,6503
NaN,NaN,NaN,NaN,6504
NaN,NaN,NaN,NaN,6505
NaN,NaN,NaN,NaN,6506
NaN,NaN,NaN,NaN,6507
NaN,NaN,NaN,NaN,6508
NaN,NaN,NaN,NaN,6509
NaN,NaN,NaN,NaN,6510
NaN,NaN,NaN,NaN,6511
NaN,NaN,NaN,NaN,6512
NaN,NaN,NaN,NaN,6513
NaN,NaN,NaN,NaN,6514
NaN,NaN,NaN,NaN,6515
NaN,NaN,NaN,NaN,6516
NaN,NaN,NaN,NaN,6517
NaN,NaN,NaN,NaN,6518
NaN,NaN,NaN,NaN,6519
NaN,NaN,NaN,NaN,6520
NaN,NaN,NaN,NaN,6521
NaN,NaN,NaN,NaN,6522
NaN,NaN,NaN,NaN,6523
NaN,NaN,NaN,NaN,6524
NaN,NaN,NaN,NaN,6525
NaN,NaN,NaN,NaN,6526
NaN,NaN,NaN,NaN,6527
NaN,NaN,NaN,NaN,6528
NaN,NaN,NaN,NaN,6529
NaN,NaN,NaN,NaN,6530
NaN,NaN,NaN,NaN,6531
NaN,NaN,NaN,NaN,6532
NaN,NaN,NaN,NaN,6533
NaN,NaN,NaN,NaN,6534
NaN,NaN,NaN,NaN,6535
NaN,NaN,NaN,NaN,6536
NaN,NaN,NaN,NaN,6537
NaN,NaN,NaN,NaN,6538
NaN,NaN,NaN,NaN,6539
NaN,NaN,NaN,NaN,6540
NaN,NaN,NaN,NaN,6541
NaN,NaN,NaN,NaN,6542
NaN,NaN,NaN,NaN,6543
NaN,NaN,NaN,NaN,6544
NaN,NaN,NaN,NaN,6545
NaN,NaN,NaN,NaN,6546
NaN,NaN,NaN,NaN,6547
NaN,NaN,NaN,NaN,6548
NaN,NaN,NaN,NaN,6549
NaN,NaN,NaN,NaN,6550
NaN,NaN,NaN,NaN,6551
NaN,NaN,NaN,NaN,6552
NaN,NaN,NaN,NaN,6553
NaN,NaN,NaN,NaN,6554
NaN,NaN,NaN,NaN,6555
NaN,NaN,NaN,NaN,6556
NaN,NaN,NaN,NaN,6557
NaN,NaN,NaN,NaN,6558
NaN,NaN,NaN,NaN,6559
NaN,NaN,NaN,NaN,6560
NaN,NaN,NaN,NaN,6561
NaN,NaN,NaN,NaN,6562
NaN,NaN,NaN,NaN,6563
NaN,NaN,NaN,NaN,6564
NaN,NaN,NaN,NaN,6565
NaN,NaN,NaN,NaN,6566
NaN,NaN,NaN,NaN,6567
NaN,NaN,NaN,NaN,6568
NaN,NaN,NaN,NaN,6569
NaN,NaN,NaN,NaN,6570
NaN,NaN,NaN,NaN,6571
NaN,NaN,NaN,NaN,6572
NaN,NaN,NaN,NaN,6573
NaN,NaN,NaN,NaN,6574
NaN,NaN,NaN,NaN,6575
NaN,NaN,NaN,NaN,6576
NaN,NaN,NaN,NaN,6577
NaN,NaN,NaN,NaN,6578
NaN,NaN,NaN,NaN,6579
NaN,NaN,NaN,NaN,6580
NaN,NaN,NaN,NaN,6581
NaN,NaN,NaN,NaN,6582
NaN,NaN,NaN,NaN,6583
NaN,NaN,NaN,NaN,6584
NaN,NaN,NaN,NaN,6585
NaN,NaN,NaN,NaN,6586
NaN,NaN,NaN,NaN,6587
NaN,NaN,NaN,NaN,6588
NaN,NaN,NaN,NaN,6589
NaN,NaN,NaN,NaN,6590
NaN,NaN,NaN,NaN,6591
NaN,NaN,NaN,NaN,6592
NaN,NaN,NaN,NaN,6593
NaN,NaN,NaN,NaN,6594
NaN,NaN,NaN,NaN,6595
NaN,NaN,NaN,NaN,6596
NaN,NaN,NaN,NaN,6597
NaN,NaN,NaN,NaN,6598
NaN,NaN,NaN,NaN,6599
NaN,NaN,NaN,NaN,6600
NaN,NaN,NaN,NaN,6601
NaN,NaN,NaN,NaN,6602
NaN,NaN,NaN,NaN,6603
NaN,NaN,NaN,NaN,6604
NaN,NaN,NaN,NaN,6605
NaN,NaN,NaN,NaN,6606
NaN,NaN,NaN,NaN,6607
NaN,NaN,NaN,NaN,6608
NaN,NaN,NaN,NaN,6609
NaN,NaN,NaN,NaN,6610
NaN,NaN,NaN,NaN,6611
NaN,NaN,NaN,NaN,6612
NaN,NaN,NaN,NaN,6613
NaN,NaN,NaN,NaN,6614
NaN,NaN,NaN,NaN,6615
NaN,NaN,NaN,NaN,6616
NaN,NaN,NaN,NaN,6617
NaN,NaN,NaN,NaN,6618
NaN,NaN,NaN,NaN,6619
NaN,NaN,NaN,NaN,6620
NaN,NaN,NaN,NaN,6621
NaN,NaN,NaN,NaN,6622
NaN,NaN,NaN,NaN,6623
NaN,NaN,NaN,NaN,6624
NaN,NaN,NaN,NaN,6625
NaN,NaN,NaN,NaN,6626
NaN,NaN,NaN,NaN,6627
NaN,NaN,NaN,NaN,6628
NaN,NaN,NaN,NaN,6629
NaN,NaN,NaN,NaN,6630
NaN,NaN,NaN,NaN,6631
NaN,NaN,NaN,NaN,6632
NaN,NaN,NaN,NaN,6633
NaN,NaN,NaN,NaN,6634
NaN,NaN,NaN,NaN,6635
NaN,NaN,NaN,NaN,6636
NaN,NaN,NaN,NaN,6637
NaN,NaN,NaN,NaN,6638
NaN,NaN,NaN,NaN,6639
NaN,NaN,NaN,NaN,6640
NaN,NaN,NaN,NaN,6641
NaN,NaN,NaN,NaN,6642
NaN,NaN,NaN,NaN,6643
NaN,NaN,NaN,NaN,6644
NaN,NaN,NaN,NaN,6645
NaN,NaN,NaN,NaN,6646
NaN,NaN,NaN,NaN,6647
NaN,NaN,NaN,NaN,6648
NaN,NaN,NaN,NaN,6649
NaN,NaN,NaN,NaN,6650
NaN,NaN,NaN,NaN,6651
NaN,NaN,NaN,NaN,6652
NaN,NaN,NaN,NaN,6653
NaN,NaN,NaN,NaN,6654
NaN,NaN,NaN,NaN,6655
NaN,NaN,NaN,NaN,6656
NaN,NaN,NaN,NaN,6657
NaN,NaN,NaN,NaN,6658
NaN,NaN,NaN,NaN,6659
NaN,NaN,NaN,NaN,6660
NaN,NaN,NaN,NaN,6661
NaN,NaN,NaN,NaN,6662
NaN,NaN,NaN,NaN,6663
NaN,NaN,NaN,NaN,6664
NaN,NaN,NaN,NaN,6665
NaN,NaN,NaN,NaN,6666
NaN,NaN,NaN,NaN,6667
NaN,NaN,NaN,NaN,6668
NaN,NaN,NaN,NaN,6669
NaN,NaN,NaN,NaN,6670
NaN,NaN,NaN,NaN,6671
NaN,NaN,NaN,NaN,6672
NaN,NaN,NaN,NaN,6673
NaN,NaN,NaN,NaN,6674
NaN,NaN,NaN,NaN,6675
NaN,NaN,NaN,NaN,6676
NaN,NaN,NaN,NaN,6677
NaN,NaN,NaN,NaN,6678
NaN,NaN,NaN,NaN,6679
NaN,NaN,NaN,NaN,6680
NaN,NaN,NaN,NaN,6681
NaN,NaN,NaN,NaN,6682
NaN,NaN,NaN,NaN,6683
NaN,NaN,NaN,NaN,6684
NaN,NaN,NaN,NaN,6685
NaN,NaN,NaN,NaN,6686
NaN,NaN,NaN,NaN,6687
NaN,NaN,NaN,NaN,6688
NaN,NaN,NaN,NaN,6689
NaN,NaN,NaN,NaN,6690
NaN,NaN,NaN,NaN,6691
NaN,NaN,NaN,NaN,6692
NaN,NaN,NaN,NaN,6693
NaN,NaN,NaN,NaN,6694
NaN,NaN,NaN,NaN,6695
NaN,NaN,NaN,NaN,6696
NaN,NaN,NaN,NaN,6697
NaN,NaN,NaN,NaN,6698
NaN,NaN,NaN,NaN,6699
NaN,NaN,NaN,NaN,6700
NaN,NaN,NaN,NaN,6701
NaN,NaN,NaN,NaN,6702
NaN,NaN,NaN,NaN,6703
NaN,NaN,NaN,NaN,6704
NaN,NaN,NaN,NaN,6705
NaN,NaN,NaN,NaN,6706
NaN,NaN,NaN,NaN,6707
NaN,NaN,NaN,NaN,6708
NaN,NaN,NaN,NaN,6709
NaN,NaN,NaN,NaN,6710
NaN,NaN,NaN,NaN,6711
NaN,NaN,NaN,NaN,6712
NaN,NaN,NaN,NaN,6713
NaN,NaN,NaN,NaN,6714
NaN,NaN,NaN,NaN,6715
NaN,NaN,NaN,NaN,6716
NaN,NaN,NaN,NaN,6717
NaN,NaN,NaN,NaN,6718
NaN,NaN,NaN,NaN,6719
NaN,NaN,NaN,NaN,6720
NaN,NaN,NaN,NaN,6721
NaN,NaN,NaN,NaN,6722
NaN,NaN,NaN,NaN,6723
NaN,NaN,NaN,NaN,6724
NaN,NaN,NaN,NaN,6725
NaN,NaN,NaN,NaN,6726
NaN,NaN,NaN,NaN,6727
NaN,NaN,NaN,NaN,6728
NaN,NaN,NaN,NaN,6729
NaN,NaN,NaN,NaN,6730
NaN,NaN,NaN,NaN,6731
NaN,NaN,NaN,NaN,6732
NaN,NaN,NaN,NaN,6733
NaN,NaN,NaN,NaN,6734
NaN,NaN,NaN,NaN,6735
NaN,NaN,NaN,NaN,6736
NaN,NaN,NaN,NaN,6737
NaN,NaN,NaN,NaN,6738
NaN,NaN,NaN,NaN,6739
NaN,NaN,NaN,NaN,6740
NaN,NaN,NaN,NaN,6741
NaN,NaN,NaN,NaN,6742
NaN,NaN,NaN,NaN,6743
NaN,NaN,NaN,NaN,6744
NaN,NaN,NaN,NaN,6745
NaN,NaN,NaN,NaN,6746
NaN,NaN,NaN,NaN,6747
NaN,NaN,NaN,NaN,6748
NaN,NaN,NaN,NaN,6749
NaN,NaN,NaN,NaN,6750
NaN,NaN,NaN,NaN,6751
NaN,NaN,NaN,NaN,6752
NaN,NaN,NaN,NaN,6753
NaN,NaN,NaN,NaN,6754
NaN,NaN,NaN,NaN,6755
NaN,NaN,NaN,NaN,6756
NaN,NaN,NaN,NaN,6757
NaN,NaN,NaN,NaN,6758
NaN,NaN,NaN,NaN,6759
NaN,NaN,NaN,NaN,6760
NaN,NaN,NaN,NaN,6761
NaN,NaN,NaN,NaN,6762
NaN,NaN,NaN,NaN,6763
NaN,NaN,NaN,NaN,6764
NaN,NaN,NaN,NaN,6765
NaN,NaN,NaN,NaN,6766
NaN,NaN,NaN,NaN,6767
NaN,NaN,NaN,NaN,6768
NaN,NaN,NaN,NaN,6769
NaN,NaN,NaN,NaN,6770
NaN,NaN,NaN,NaN,6771
NaN,NaN,NaN,NaN,6772
NaN,NaN,NaN,NaN,6773
NaN,NaN,NaN,NaN,6774
NaN,NaN,NaN,NaN,6775
NaN,NaN,NaN,NaN,6776
NaN,NaN,NaN,NaN,6777
NaN,NaN,NaN,NaN,6778
NaN,NaN,NaN,NaN,6779
NaN,NaN,NaN,NaN,6780
NaN,NaN,NaN,NaN,6781
NaN,NaN,NaN,NaN,6782
NaN,NaN,NaN,NaN,6783
NaN,NaN,NaN,NaN,6784
NaN,NaN,NaN,NaN,6785
NaN,NaN,NaN,NaN,6786
NaN,NaN,NaN,NaN,6787
NaN,NaN,NaN,NaN,6788
NaN,NaN,NaN,NaN,6789
NaN,NaN,NaN,NaN,6790
NaN,NaN,NaN,NaN,6791
NaN,NaN,NaN,NaN,6792
NaN,NaN,NaN,NaN,6793
NaN,NaN,NaN,NaN,6794
NaN,NaN,NaN,NaN,6795
NaN,NaN,NaN,NaN,6796
NaN,NaN,NaN,NaN,6797
NaN,NaN,NaN,NaN,6798
NaN,NaN,NaN,NaN,6799
NaN,NaN,NaN,NaN,6800
NaN,NaN,NaN,NaN,6801
NaN,NaN,NaN,NaN,6802
NaN,NaN,NaN,NaN,6803
NaN,NaN,NaN,NaN,6804
NaN,NaN,NaN,NaN,6805
NaN,NaN,NaN,NaN,6806
NaN,NaN,NaN,NaN,6807
NaN,NaN,NaN,NaN,6808
NaN,NaN,NaN,NaN,6809
NaN,NaN,NaN,NaN,6810
NaN,NaN,NaN,NaN,6811
NaN,NaN,NaN,NaN,6812
NaN,NaN,NaN,NaN,6813
NaN,NaN,NaN,NaN,6814
NaN,NaN,NaN,NaN,6815
NaN,NaN,NaN,NaN,6816
NaN,NaN,NaN,NaN,6817
NaN,NaN,NaN,NaN,6818
NaN,NaN,NaN,NaN,6819
NaN,NaN,NaN,NaN,6820
NaN,NaN,NaN,NaN,6821
NaN,NaN,NaN,NaN,6822
NaN,NaN,NaN,NaN,6823
NaN,NaN,NaN,NaN,6824
NaN,NaN,NaN,NaN,6825
NaN,NaN,NaN,NaN,6826
NaN,NaN,NaN,NaN,6827
NaN,NaN,NaN,NaN,6828
NaN,NaN,NaN,NaN,6829
NaN,NaN,NaN,NaN,6830
NaN,NaN,NaN,NaN,6831
NaN,NaN,NaN,NaN,6832
NaN,NaN,NaN,NaN,6833
NaN,NaN,NaN,NaN,6834
NaN,NaN,NaN,NaN,6835
NaN,NaN,NaN,NaN,6836
NaN,NaN,NaN,NaN,6837
NaN,NaN,NaN,NaN,6838
NaN,NaN,NaN,NaN,6839
NaN,NaN,NaN,NaN,6840
NaN,NaN,NaN,NaN,6841
NaN,NaN,NaN,NaN,6842
NaN,NaN,NaN,NaN,6843
NaN,NaN,NaN,NaN,6844
NaN,NaN,NaN,NaN,6845
NaN,NaN,NaN,NaN,6846
NaN,NaN,NaN,NaN,6847
NaN,NaN,NaN,NaN,6848
NaN,NaN,NaN,NaN,6849
NaN,NaN,NaN,NaN,6850
NaN,NaN,NaN,NaN,6851
NaN,NaN,NaN,NaN,6852
NaN,NaN,NaN,NaN,6853
NaN,NaN,NaN,NaN,6854
NaN,NaN,NaN,NaN,6855
NaN,NaN,NaN,NaN,6856
NaN,NaN,NaN,NaN,6857
NaN,NaN,NaN,NaN,6858
NaN,NaN,NaN,NaN,6859
NaN,NaN,NaN,NaN,6860
NaN,NaN,NaN,NaN,6861
NaN,NaN,NaN,NaN,6862
NaN,NaN,NaN,NaN,6863
NaN,NaN,NaN,NaN,6864
NaN,NaN,NaN,NaN,6865
NaN,NaN,NaN,NaN,6866
NaN,NaN,NaN,NaN,6867
NaN,NaN,NaN,NaN,6868
NaN,NaN,NaN,NaN,6869
NaN,NaN,NaN,NaN,6870
NaN,NaN,NaN,NaN,6871
NaN,NaN,NaN,NaN,6872
NaN,NaN,NaN,NaN,6873
NaN,NaN,NaN,NaN,6874
NaN,NaN,NaN,NaN,6875
NaN,NaN,NaN,NaN,6876
NaN,NaN,NaN,NaN,6877
NaN,NaN,NaN,NaN,6878
NaN,NaN,NaN,NaN,6879
NaN,NaN,NaN,NaN,6880
NaN,NaN,NaN,NaN,6881
NaN,NaN,NaN,NaN,6882
NaN,NaN,NaN,NaN,6883
NaN,NaN,NaN,NaN,6884
NaN,NaN,NaN,NaN,6885
NaN,NaN,NaN,NaN,6886
NaN,NaN,NaN,NaN,6887
NaN,NaN,NaN,NaN,6888
NaN,NaN,NaN,NaN,6889
NaN,NaN,NaN,NaN,6890
NaN,NaN,NaN,NaN,6891
NaN,NaN,NaN,NaN,6892
NaN,NaN,NaN,NaN,6893
NaN,NaN,NaN,NaN,6894
NaN,NaN,NaN,NaN,6895
NaN,NaN,NaN,NaN,6896
NaN,NaN,NaN,NaN,6897
NaN,NaN,NaN,NaN,6898
NaN,NaN,NaN,NaN,6899
NaN,NaN,NaN,NaN,6900
NaN,NaN,NaN,NaN,6901
NaN,NaN,NaN,NaN,6902
NaN,NaN,NaN,NaN,6903
NaN,NaN,NaN,NaN,6904
NaN,NaN,NaN,NaN,6905
NaN,NaN,NaN,NaN,6906
NaN,NaN,NaN,NaN,6907
NaN,NaN,NaN,NaN,6908
NaN,NaN,NaN,NaN,6909
NaN,NaN,NaN,NaN,6910
NaN,NaN,NaN,NaN,6911
NaN,NaN,NaN,NaN,6912
NaN,NaN,NaN,NaN,6913
NaN,NaN,NaN,NaN,6914
NaN,NaN,NaN,NaN,6915
NaN,NaN,NaN,NaN,6916
NaN,NaN,NaN,NaN,6917
NaN,NaN,NaN,NaN,6918
NaN,NaN,NaN,NaN,6919
NaN,NaN,NaN,NaN,6920
NaN,NaN,NaN,NaN,6921
NaN,NaN,NaN,NaN,6922
NaN,NaN,NaN,NaN,6923
NaN,NaN,NaN,NaN,6924
NaN,NaN,NaN,NaN,6925
NaN,NaN,NaN,NaN,6926
NaN,NaN,NaN,NaN,6927
NaN,NaN,NaN,NaN,6928
NaN,NaN,NaN,NaN,6929
NaN,NaN,NaN,NaN,6930
NaN,NaN,NaN,NaN,6931
NaN,NaN,NaN,NaN,6932
NaN,NaN,NaN,NaN,6933
NaN,NaN,NaN,NaN,6934
NaN,NaN,NaN,NaN,6935
NaN,NaN,NaN,NaN,6936
NaN,NaN,NaN,NaN,6937
NaN,NaN,NaN,NaN,6938
NaN,NaN,NaN,NaN,6939
NaN,NaN,NaN,NaN,6940
NaN,NaN,NaN,NaN,6941
NaN,NaN,NaN,NaN,6942
NaN,NaN,NaN,NaN,6943
NaN,NaN,NaN,NaN,6944
NaN,NaN,NaN,NaN,6945
NaN,NaN,NaN,NaN,6946
NaN,NaN,NaN,NaN,6947
NaN,NaN,NaN,NaN,6948
NaN,NaN,NaN,NaN,6949
NaN,NaN,NaN,NaN,6950
NaN,NaN,NaN,NaN,6951
NaN,NaN,NaN,NaN,6952
NaN,NaN,NaN,NaN,6953
NaN,NaN,NaN,NaN,6954
NaN,NaN,NaN,NaN,6955
NaN,NaN,NaN,NaN,6956
NaN,NaN,NaN,NaN,6957
NaN,NaN,NaN,NaN,6958
NaN,NaN,NaN,NaN,6959
NaN,NaN,NaN,NaN,6960
NaN,NaN,NaN,NaN,6961
NaN,NaN,NaN,NaN,6962
NaN,NaN,NaN,NaN,6963
NaN,NaN,NaN,NaN,6964
NaN,NaN,NaN,NaN,6965
NaN,NaN,NaN,NaN,6966
NaN,NaN,NaN,NaN,6967
NaN,NaN,NaN,NaN,6968
NaN,NaN,NaN,NaN,6969
NaN,NaN,NaN,NaN,6970
NaN,NaN,NaN,NaN,6971
NaN,NaN,NaN,NaN,6972
NaN,NaN,NaN,NaN,6973
NaN,NaN,NaN,NaN,6974
NaN,NaN,NaN,NaN,6975
NaN,NaN,NaN,NaN,6976
NaN,NaN,NaN,NaN,6977
NaN,NaN,NaN,NaN,6978
NaN,NaN,NaN,NaN,6979
NaN,NaN,NaN,NaN,6980
NaN,NaN,NaN,NaN,6981
NaN,NaN,NaN,NaN,6982
NaN,NaN,NaN,NaN,6983
NaN,NaN,NaN,NaN,6984
NaN,NaN,NaN,NaN,6985
NaN,NaN,NaN,NaN,6986
NaN,NaN,NaN,NaN,6987
NaN,NaN,NaN,NaN,6988
NaN,NaN,NaN,NaN,6989
NaN,NaN,NaN,NaN,6990
NaN,NaN,NaN,NaN,6991
NaN,NaN,NaN,NaN,6992
NaN,NaN,NaN,NaN,6993
NaN,NaN,NaN,NaN,6994
NaN,NaN,NaN,NaN,6995
NaN,NaN,NaN,NaN,6996
NaN,NaN,NaN,NaN,6997
NaN,NaN,NaN,NaN,6998
NaN,NaN,NaN,NaN,6999
NaN,NaN,NaN,NaN,7000
NaN,NaN,NaN,NaN,7001
NaN,NaN,NaN,NaN,7002
NaN,NaN,NaN,NaN,7003
NaN,NaN,NaN,NaN,7004
NaN,NaN,NaN,NaN,7005
NaN,NaN,NaN,NaN,7006
NaN,NaN,NaN,NaN,7007
NaN,NaN,NaN,NaN,7008
NaN,NaN,NaN,NaN,7009
NaN,NaN,NaN,NaN,7010
NaN,NaN,NaN,NaN,7011
NaN,NaN,NaN,NaN,7012
NaN,NaN,NaN,NaN,7013
NaN,NaN,NaN,NaN,7014
NaN,NaN,NaN,NaN,7015
NaN,NaN,NaN,NaN,7016
NaN,NaN,NaN,NaN,7017
NaN,NaN,NaN,NaN,7018
NaN,NaN,NaN,NaN,7019
NaN,NaN,NaN,NaN,7020
NaN,NaN,NaN,NaN,7021
NaN,NaN,NaN,NaN,7022
NaN,NaN,NaN,NaN,7023
NaN,NaN,NaN,NaN,7024
NaN,NaN,NaN,NaN,7025
NaN,NaN,NaN,NaN,7026
NaN,NaN,NaN,NaN,7027
NaN,NaN,NaN,NaN,7028
NaN,NaN,NaN,NaN,7029
NaN,NaN,NaN,NaN,7030
NaN,NaN,NaN,NaN,7031
NaN,NaN,NaN,NaN,7032
NaN,NaN,NaN,NaN,7033
NaN,NaN,NaN,NaN,7034
NaN,NaN,NaN,NaN,7035
NaN,NaN,NaN,NaN,7036
NaN,NaN,NaN,NaN,7037
NaN,NaN,NaN,NaN,7038
NaN,NaN,NaN,NaN,7039
NaN,NaN,NaN,NaN,7040
NaN,NaN,NaN,NaN,7041
NaN,NaN,NaN,NaN,7042
NaN,NaN,NaN,NaN,7043
NaN,NaN,NaN,NaN,7044
NaN,NaN,NaN,NaN,7045
NaN,NaN,NaN,NaN,7046
NaN,NaN,NaN,NaN,7047
NaN,NaN,NaN,NaN,7048
NaN,NaN,NaN,NaN,7049
NaN,NaN,NaN,NaN,7050
NaN,NaN,NaN,NaN,7051
NaN,NaN,NaN,NaN,7052
NaN,NaN,NaN,NaN,7053
NaN,NaN,NaN,NaN,7054
NaN,NaN,NaN,NaN,7055
NaN,NaN,NaN,NaN,7056
NaN,NaN,NaN,NaN,7057
NaN,NaN,NaN,NaN,7058
NaN,NaN,NaN,NaN,7059
NaN,NaN,NaN,NaN,7060
NaN,NaN,NaN,NaN,7061
NaN,NaN,NaN,NaN,7062
NaN,NaN,NaN,NaN,7063
NaN,NaN,NaN,NaN,7064
NaN,NaN,NaN,NaN,7065
NaN,NaN,NaN,NaN,7066
NaN,NaN,NaN,NaN,7067
NaN,NaN,NaN,NaN,7068
NaN,NaN,NaN,NaN,7069
NaN,NaN,NaN,NaN,7070
NaN,NaN,NaN,NaN,7071
NaN,NaN,NaN,NaN,7072
NaN,NaN,NaN,NaN,7073
NaN,NaN,NaN,NaN,7074
NaN,NaN,NaN,NaN,7075
NaN,NaN,NaN,NaN,7076
NaN,NaN,NaN,NaN,7077
NaN,NaN,NaN,NaN,7078
NaN,NaN,NaN,NaN,7079
NaN,NaN,NaN,NaN,7080
NaN,NaN,NaN,NaN,7081
NaN,NaN,NaN,NaN,7082
NaN,NaN,NaN,NaN,7083
NaN,NaN,NaN,NaN,7084
NaN,NaN,NaN,NaN,7085
NaN,NaN,NaN,NaN,7086
NaN,NaN,NaN,NaN,7087
NaN,NaN,NaN,NaN,7088
NaN,NaN,NaN,NaN,7089
NaN,NaN,NaN,NaN,7090
NaN,NaN,NaN,NaN,7091
NaN,NaN,NaN,NaN,7092
NaN,NaN,NaN,NaN,7093
NaN,NaN,NaN,NaN,7094
NaN,NaN,NaN,NaN,7095
NaN,NaN,NaN,NaN,7096
NaN,NaN,NaN,NaN,7097
NaN,NaN,NaN,NaN,7098
NaN,NaN,NaN,NaN,7099
NaN,NaN,NaN,NaN,7100
NaN,NaN,NaN,NaN,7101
NaN,NaN,NaN,NaN,7102
NaN,NaN,NaN,NaN,7103
NaN,NaN,NaN,NaN,7104
NaN,NaN,NaN,NaN,7105
NaN,NaN,NaN,NaN,7106
NaN,NaN,NaN,NaN,7107
NaN,NaN,NaN,NaN,7108
NaN,NaN,NaN,NaN,7109
NaN,NaN,NaN,NaN,7110
NaN,NaN,NaN,NaN,7111
NaN,NaN,NaN,NaN,7112
NaN,NaN,NaN,NaN,7113
NaN,NaN,NaN,NaN,7114
NaN,NaN,NaN,NaN,7115
NaN,NaN,NaN,NaN,7116
NaN,NaN,NaN,NaN,7117
NaN,NaN,NaN,NaN,7118
NaN,NaN,NaN,NaN,7119
NaN,NaN,NaN,NaN,7120
NaN,NaN,NaN,NaN,7121
NaN,NaN,NaN,NaN,7122
NaN,NaN,NaN,NaN,7123
NaN,NaN,NaN,NaN,7124
NaN,NaN,NaN,NaN,7125
NaN,NaN,NaN,NaN,7126
NaN,NaN,NaN,NaN,7127
NaN,NaN,NaN,NaN,7128
NaN,NaN,NaN,NaN,7129
NaN,NaN,NaN,NaN,7130
NaN,NaN,NaN,NaN,7131
NaN,NaN,NaN,NaN,7132
NaN,NaN,NaN,NaN,7133
NaN,NaN,NaN,NaN,7134
NaN,NaN,NaN,NaN,7135
NaN,NaN,NaN,NaN,7136
NaN,NaN,NaN,NaN,7137
NaN,NaN,NaN,NaN,7138
